,age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
2064,44,services,divorced,secondary,unknown,12,may,111,2,unknown,no
2065,55,retired,married,secondary,unknown,12,may,128,2,unknown,no
2066,54,admin.,married,secondary,unknown,12,may,192,2,unknown,no
2067,43,unemployed,married,secondary,unknown,12,may,88,5,unknown,no
2068,35,blue-collar,married,secondary,unknown,12,may,592,2,unknown,no
2069,27,services,single,secondary,unknown,12,may,105,3,unknown,no
2070,42,blue-collar,married,primary,unknown,12,may,62,2,unknown,no
2071,40,technician,married,secondary,unknown,12,may,29,6,unknown,no
2072,31,blue-collar,married,primary,unknown,12,may,59,4,unknown,no
2073,29,technician,married,tertiary,unknown,12,may,247,3,unknown,no
2074,49,technician,married,secondary,unknown,12,may,160,4,unknown,no
2075,59,retired,divorced,primary,unknown,12,may,144,6,unknown,no
2076,37,management,married,tertiary,unknown,12,may,346,4,unknown,no
2077,60,blue-collar,married,secondary,unknown,12,may,57,2,unknown,no
2078,25,technician,single,secondary,unknown,12,may,396,3,unknown,no
2079,28,admin.,married,secondary,unknown,12,may,286,4,unknown,no
2080,40,services,single,secondary,unknown,12,may,400,3,unknown,no
2081,43,technician,single,tertiary,unknown,12,may,282,4,unknown,no
2082,51,blue-collar,married,primary,unknown,12,may,38,4,unknown,no
2083,28,admin.,single,secondary,unknown,12,may,252,4,unknown,no
2084,54,management,married,primary,unknown,12,may,76,3,unknown,no
2085,37,blue-collar,married,secondary,unknown,12,may,566,6,unknown,no
2086,35,self-employed,married,tertiary,unknown,12,may,167,2,unknown,no
2087,26,management,divorced,tertiary,unknown,12,may,127,2,unknown,no
2088,55,services,single,secondary,unknown,12,may,178,2,unknown,no
2089,57,unemployed,married,secondary,unknown,12,may,71,2,unknown,no
2090,39,blue-collar,divorced,secondary,unknown,12,may,109,2,unknown,no
2091,36,services,married,tertiary,unknown,12,may,120,2,unknown,no
2092,35,management,single,tertiary,unknown,12,may,102,3,unknown,no
2093,33,blue-collar,married,primary,unknown,12,may,409,2,unknown,no
2094,40,services,single,secondary,unknown,12,may,117,2,unknown,no
2095,31,technician,married,secondary,unknown,12,may,177,4,unknown,no
2096,32,management,single,tertiary,unknown,12,may,643,2,unknown,yes
2097,27,management,single,tertiary,unknown,12,may,145,1,unknown,no
2098,31,services,single,secondary,unknown,12,may,124,1,unknown,no
2099,28,blue-collar,single,secondary,unknown,12,may,36,4,unknown,no
2100,33,blue-collar,divorced,secondary,unknown,12,may,94,2,unknown,no
2101,31,blue-collar,single,secondary,unknown,12,may,189,1,unknown,no
2102,25,services,married,secondary,unknown,12,may,24,1,unknown,no
2103,29,technician,married,secondary,unknown,12,may,33,2,unknown,no
2104,47,blue-collar,married,primary,unknown,12,may,185,1,unknown,no
2105,59,blue-collar,divorced,primary,unknown,12,may,165,1,unknown,no
2106,35,management,single,tertiary,unknown,12,may,405,3,unknown,no
2107,33,blue-collar,married,primary,unknown,12,may,172,2,unknown,no
2108,31,management,single,tertiary,unknown,12,may,207,3,unknown,no
2109,42,management,single,tertiary,unknown,12,may,325,3,unknown,no
2110,26,technician,single,secondary,unknown,12,may,57,6,unknown,no
2111,34,blue-collar,single,secondary,unknown,12,may,102,1,unknown,no
2112,31,admin.,married,secondary,unknown,12,may,378,3,unknown,no
2113,30,blue-collar,single,secondary,unknown,12,may,164,3,unknown,no
2114,54,admin.,married,secondary,unknown,12,may,288,2,unknown,no
2115,52,blue-collar,single,primary,unknown,12,may,154,1,unknown,no
2116,40,blue-collar,divorced,primary,unknown,12,may,102,1,unknown,no
2117,56,blue-collar,divorced,secondary,unknown,12,may,136,2,unknown,no
2118,25,student,single,tertiary,unknown,12,may,53,1,unknown,no
2119,60,retired,married,secondary,unknown,12,may,113,3,unknown,no
2120,43,blue-collar,married,primary,unknown,12,may,110,3,unknown,no
2121,32,entrepreneur,married,secondary,unknown,12,may,523,1,unknown,no
2122,48,blue-collar,divorced,secondary,unknown,12,may,231,1,unknown,no
2123,43,self-employed,single,secondary,unknown,12,may,217,1,unknown,no
2124,37,technician,married,secondary,unknown,12,may,151,1,unknown,no
2125,52,services,divorced,primary,unknown,12,may,179,2,unknown,no
2126,25,services,single,secondary,unknown,12,may,293,1,unknown,no
2127,31,entrepreneur,single,tertiary,unknown,12,may,281,1,unknown,no
2128,35,blue-collar,married,secondary,unknown,12,may,363,2,unknown,no
2129,27,admin.,single,secondary,unknown,12,may,86,1,unknown,no
2130,41,self-employed,married,secondary,unknown,12,may,643,2,unknown,no
2131,34,technician,single,secondary,unknown,12,may,209,1,unknown,no
2132,55,technician,married,secondary,unknown,12,may,486,1,unknown,no
2133,26,blue-collar,married,secondary,unknown,12,may,49,2,unknown,no
2134,36,blue-collar,married,primary,unknown,12,may,170,2,unknown,no
2135,45,admin.,married,secondary,unknown,12,may,539,1,unknown,no
2136,27,technician,married,secondary,unknown,12,may,66,3,unknown,no
2137,31,admin.,married,secondary,unknown,12,may,51,1,unknown,no
2138,29,admin.,divorced,secondary,unknown,12,may,643,1,unknown,no
2139,26,blue-collar,single,secondary,unknown,12,may,125,1,unknown,no
2140,46,services,married,secondary,unknown,12,may,398,1,unknown,no
2141,32,entrepreneur,married,tertiary,unknown,12,may,112,1,unknown,no
2142,25,admin.,single,tertiary,unknown,12,may,64,1,unknown,no
2143,54,retired,married,primary,unknown,12,may,255,1,unknown,no
2144,31,technician,married,secondary,unknown,12,may,34,1,unknown,no
2145,33,admin.,single,secondary,unknown,12,may,95,6,unknown,no
2146,28,technician,single,tertiary,unknown,12,may,140,3,unknown,no
2147,39,admin.,single,secondary,unknown,12,may,643,2,unknown,no
2148,37,technician,married,secondary,unknown,12,may,194,2,unknown,no
2149,36,blue-collar,married,primary,unknown,12,may,165,4,unknown,no
2150,56,admin.,divorced,primary,unknown,12,may,306,2,unknown,no
2151,59,retired,married,secondary,unknown,12,may,63,3,unknown,no
2152,30,services,single,secondary,unknown,12,may,501,2,unknown,no
2153,59,technician,married,secondary,unknown,12,may,643,3,unknown,no
2154,27,blue-collar,single,secondary,unknown,12,may,101,2,unknown,no
2155,29,entrepreneur,single,tertiary,unknown,12,may,214,4,unknown,no
2156,48,services,married,secondary,unknown,12,may,290,6,unknown,no
2157,44,blue-collar,married,secondary,unknown,12,may,388,2,unknown,no
2158,33,management,single,tertiary,unknown,12,may,643,4,unknown,no
2159,39,blue-collar,single,primary,unknown,12,may,183,1,unknown,no
2160,46,blue-collar,married,primary,unknown,12,may,322,1,unknown,no
2161,28,admin.,married,secondary,unknown,12,may,643,3,unknown,no
2162,31,blue-collar,married,secondary,unknown,12,may,480,1,unknown,no
2163,40,services,single,secondary,unknown,12,may,169,2,unknown,no
2164,37,blue-collar,single,secondary,unknown,12,may,74,1,unknown,no
2165,29,blue-collar,married,secondary,unknown,12,may,146,3,unknown,no
2166,29,blue-collar,married,secondary,unknown,12,may,393,1,unknown,no
2167,24,blue-collar,married,secondary,unknown,12,may,643,2,unknown,no
2168,32,admin.,single,secondary,unknown,12,may,593,2,unknown,no
2169,26,admin.,single,secondary,unknown,12,may,215,1,unknown,no
2170,47,entrepreneur,married,secondary,unknown,12,may,379,2,unknown,no
2171,26,blue-collar,single,secondary,unknown,12,may,315,1,unknown,no
2172,28,blue-collar,single,secondary,unknown,12,may,162,1,unknown,no
2173,58,blue-collar,married,secondary,unknown,12,may,493,1,unknown,no
2174,35,management,single,tertiary,unknown,12,may,225,1,unknown,no
2175,29,services,single,secondary,unknown,12,may,208,1,unknown,no
2176,56,blue-collar,married,primary,unknown,12,may,80,4,unknown,no
2177,43,blue-collar,married,primary,unknown,12,may,3,1,unknown,no
2178,45,blue-collar,married,secondary,unknown,12,may,29,1,unknown,no
2179,31,admin.,single,secondary,unknown,12,may,132,1,unknown,no
2180,34,blue-collar,married,secondary,unknown,12,may,379,2,unknown,no
2181,32,management,married,primary,unknown,12,may,101,1,unknown,no
2182,33,technician,single,secondary,unknown,12,may,188,1,unknown,no
2183,28,technician,single,secondary,unknown,12,may,386,2,unknown,no
2184,43,admin.,single,secondary,unknown,12,may,457,4,unknown,no
2185,49,services,single,secondary,unknown,12,may,643,1,unknown,no
2186,27,services,single,secondary,unknown,12,may,53,1,unknown,no
2187,30,services,single,secondary,unknown,12,may,446,1,unknown,no
2188,32,blue-collar,married,primary,unknown,12,may,326,1,unknown,no
2189,37,services,divorced,secondary,unknown,12,may,507,1,unknown,no
2190,31,technician,single,secondary,unknown,12,may,643,2,unknown,no
2191,56,retired,married,primary,unknown,12,may,123,2,unknown,no
2192,26,technician,married,tertiary,unknown,12,may,643,1,unknown,no
2193,43,blue-collar,married,secondary,unknown,12,may,160,4,unknown,no
2194,48,technician,divorced,secondary,unknown,12,may,139,2,unknown,no
2195,31,blue-collar,single,primary,unknown,12,may,178,2,unknown,no
2196,36,services,single,secondary,unknown,12,may,156,3,unknown,no
2197,24,blue-collar,married,secondary,unknown,12,may,200,2,unknown,no
2198,29,unemployed,married,secondary,unknown,12,may,154,2,unknown,no
2199,23,admin.,single,secondary,unknown,12,may,163,4,unknown,no
2200,54,entrepreneur,divorced,secondary,unknown,12,may,391,1,unknown,no
2201,24,blue-collar,single,secondary,unknown,12,may,470,1,unknown,no
2202,25,technician,single,secondary,unknown,12,may,268,4,unknown,no
2203,36,technician,single,secondary,unknown,12,may,643,5,unknown,no
2204,40,management,single,secondary,unknown,12,may,619,3,unknown,no
2205,29,admin.,single,secondary,unknown,12,may,460,1,unknown,no
2206,29,admin.,married,primary,unknown,12,may,246,1,unknown,no
2207,48,blue-collar,single,primary,unknown,12,may,194,3,unknown,no
2208,23,admin.,single,secondary,unknown,12,may,413,1,unknown,no
2209,37,admin.,single,secondary,unknown,12,may,574,6,unknown,no
2210,31,blue-collar,married,primary,unknown,12,may,256,4,unknown,no
2211,29,services,divorced,secondary,unknown,12,may,88,2,unknown,no
2212,56,admin.,married,secondary,unknown,12,may,146,1,unknown,no
2213,28,services,single,secondary,unknown,12,may,170,2,unknown,no
2214,44,blue-collar,married,secondary,unknown,12,may,596,1,unknown,no
2215,48,blue-collar,married,secondary,unknown,12,may,139,1,unknown,no
2216,30,blue-collar,married,secondary,unknown,12,may,177,3,unknown,no
2217,32,unemployed,married,primary,unknown,12,may,577,1,unknown,no
2218,41,blue-collar,married,primary,unknown,12,may,335,1,unknown,no
2219,30,management,divorced,secondary,unknown,12,may,262,2,unknown,no
2220,37,blue-collar,married,secondary,unknown,12,may,115,1,unknown,no
2221,30,blue-collar,single,secondary,unknown,12,may,116,2,unknown,no
2222,28,technician,single,secondary,unknown,12,may,136,4,unknown,no
2223,33,technician,single,secondary,unknown,12,may,289,3,unknown,no
2224,41,blue-collar,married,secondary,unknown,12,may,529,2,unknown,no
2225,42,management,married,secondary,unknown,12,may,247,2,unknown,no
2226,50,admin.,single,secondary,unknown,12,may,72,2,unknown,no
2227,23,student,single,tertiary,unknown,12,may,166,2,unknown,no
2228,38,services,married,secondary,unknown,12,may,152,2,unknown,no
2229,31,blue-collar,divorced,secondary,unknown,12,may,220,3,unknown,no
2230,35,admin.,single,secondary,unknown,12,may,241,3,unknown,no
2231,52,admin.,divorced,secondary,unknown,12,may,198,3,unknown,no
2232,36,blue-collar,married,secondary,unknown,12,may,98,2,unknown,no
2233,28,blue-collar,single,secondary,unknown,12,may,182,2,unknown,no
2234,27,management,single,tertiary,unknown,12,may,391,2,unknown,no
2235,24,student,single,tertiary,unknown,12,may,126,2,unknown,no
2236,45,management,single,tertiary,unknown,12,may,55,2,unknown,no
2237,39,technician,married,secondary,unknown,12,may,495,1,unknown,no
2238,38,blue-collar,single,secondary,unknown,12,may,86,4,unknown,no
2239,24,blue-collar,married,secondary,unknown,12,may,166,2,unknown,no
2240,35,management,divorced,tertiary,unknown,12,may,66,4,unknown,no
2241,32,admin.,divorced,secondary,unknown,12,may,155,3,unknown,no
2242,48,housemaid,divorced,primary,unknown,12,may,311,3,unknown,no
2243,36,entrepreneur,married,primary,unknown,12,may,63,5,unknown,no
2244,46,blue-collar,married,primary,unknown,12,may,236,6,unknown,no
2245,28,technician,single,secondary,unknown,12,may,92,3,unknown,no
2246,50,admin.,married,secondary,unknown,12,may,298,2,unknown,no
2247,44,blue-collar,married,secondary,unknown,12,may,253,2,unknown,no
2248,38,management,married,tertiary,unknown,12,may,163,2,unknown,no
2249,33,self-employed,married,primary,unknown,12,may,65,1,unknown,no
2250,57,management,single,tertiary,unknown,12,may,41,1,unknown,no
2251,40,technician,married,secondary,unknown,12,may,10,6,unknown,no
2252,42,management,married,primary,unknown,12,may,221,1,unknown,no
2253,32,services,married,secondary,unknown,12,may,370,1,unknown,no
2254,55,blue-collar,married,primary,unknown,12,may,467,5,unknown,no
2255,25,blue-collar,married,secondary,unknown,12,may,241,3,unknown,no
2256,42,management,divorced,tertiary,unknown,12,may,248,2,unknown,no
2257,23,admin.,single,secondary,unknown,12,may,120,2,unknown,no
2258,31,blue-collar,married,secondary,unknown,12,may,260,2,unknown,no
2259,21,student,single,secondary,unknown,12,may,198,3,unknown,no
2260,34,admin.,married,secondary,unknown,12,may,643,5,unknown,no
2261,46,entrepreneur,married,tertiary,unknown,12,may,138,6,unknown,no
2262,55,blue-collar,married,primary,unknown,12,may,115,4,unknown,no
2263,33,entrepreneur,single,secondary,unknown,12,may,212,2,unknown,no
2264,47,self-employed,divorced,secondary,unknown,12,may,58,6,unknown,no
2265,33,management,single,tertiary,unknown,12,may,456,6,unknown,no
2266,40,management,single,tertiary,unknown,12,may,145,4,unknown,no
2267,32,management,single,tertiary,unknown,12,may,289,3,unknown,no
2268,48,technician,divorced,secondary,unknown,12,may,300,3,unknown,no
2269,32,admin.,single,secondary,unknown,12,may,264,2,unknown,no
2270,26,blue-collar,single,secondary,unknown,12,may,181,2,unknown,no
2271,38,blue-collar,married,secondary,unknown,12,may,184,4,unknown,no
2272,46,services,married,secondary,unknown,12,may,148,3,unknown,no
2273,49,blue-collar,married,secondary,unknown,12,may,166,4,unknown,no
2274,33,management,single,tertiary,unknown,12,may,65,5,unknown,no
2275,45,blue-collar,married,secondary,unknown,12,may,299,5,unknown,no
2276,32,management,married,tertiary,unknown,12,may,93,4,unknown,no
2277,39,blue-collar,married,secondary,unknown,12,may,22,5,unknown,no
2278,53,blue-collar,married,primary,unknown,12,may,170,6,unknown,no
2279,28,unemployed,single,secondary,unknown,12,may,89,3,unknown,no
2280,31,admin.,married,secondary,unknown,12,may,215,2,unknown,no
2281,34,entrepreneur,single,tertiary,unknown,12,may,166,4,unknown,no
2282,40,blue-collar,married,primary,unknown,12,may,109,3,unknown,no
2283,29,blue-collar,single,secondary,unknown,12,may,197,3,unknown,no
2284,34,admin.,single,secondary,unknown,12,may,395,3,unknown,no
2285,38,management,married,tertiary,unknown,12,may,643,4,unknown,no
2286,31,services,married,secondary,unknown,12,may,220,2,unknown,no
2287,32,technician,divorced,secondary,unknown,12,may,298,2,unknown,no
2288,31,services,married,secondary,unknown,12,may,123,6,unknown,no
2289,53,blue-collar,single,secondary,unknown,12,may,140,6,unknown,no
2290,38,blue-collar,single,secondary,unknown,12,may,334,6,unknown,no
2291,57,blue-collar,married,primary,unknown,12,may,73,3,unknown,no
2292,58,entrepreneur,married,tertiary,unknown,12,may,186,6,unknown,no
2293,50,blue-collar,married,primary,unknown,12,may,78,3,unknown,no
2294,36,blue-collar,single,secondary,unknown,12,may,13,5,unknown,no
2295,46,blue-collar,married,primary,unknown,12,may,51,6,unknown,no
2296,39,admin.,single,secondary,unknown,12,may,303,3,unknown,no
2297,31,admin.,single,secondary,unknown,12,may,159,3,unknown,no
2298,44,management,single,tertiary,unknown,12,may,103,6,unknown,no
2299,53,admin.,married,secondary,unknown,12,may,95,3,unknown,no
2300,35,technician,married,tertiary,unknown,12,may,84,3,unknown,no
2301,40,blue-collar,married,secondary,unknown,12,may,344,3,unknown,no
2302,30,technician,single,secondary,unknown,12,may,246,6,unknown,no
2303,33,blue-collar,divorced,secondary,unknown,12,may,157,5,unknown,no
2304,39,blue-collar,married,secondary,unknown,12,may,162,4,unknown,no
2305,25,admin.,single,secondary,unknown,12,may,24,6,unknown,no
2306,35,blue-collar,married,primary,unknown,12,may,212,5,unknown,no
2307,43,blue-collar,married,primary,unknown,12,may,195,2,unknown,no
2308,41,entrepreneur,married,tertiary,unknown,12,may,143,4,unknown,no
2309,55,blue-collar,married,primary,unknown,12,may,68,2,unknown,no
2310,49,technician,divorced,secondary,unknown,12,may,274,6,unknown,no
2311,30,self-employed,married,tertiary,unknown,12,may,227,3,unknown,no
2312,37,blue-collar,single,secondary,unknown,12,may,152,5,unknown,no
2313,46,unemployed,divorced,secondary,unknown,12,may,249,4,unknown,no
2314,36,blue-collar,married,secondary,unknown,12,may,325,4,unknown,no
2315,45,services,single,secondary,unknown,12,may,111,4,unknown,no
2316,48,blue-collar,married,primary,unknown,12,may,81,4,unknown,no
2317,22,housemaid,single,secondary,unknown,12,may,181,4,unknown,no
